Age, Income
51, $16200
63, $38100
37, $30500
73, $13000
70, $5400
82, $30700
41, $49400
63, $42100
24, $26000
64, $83900
89, $19900
73, $42900
71, $76500
47, $41000
61, $27600
66, $33800
76, $27600
24, $44900
49, $22500
24, $11800
57, $72000
70, $51900
82, $39400
69, $29400
74, $42800
39, $79200
53, $29300
47, $109600
83, $28400
91, $44800
50, $37700
36, $69400
52, $26000
40, $22600
59, $92900
69, $627200
66, $48800
48, $45700
30, $107200
71, $1600
80, $11200
54, $66700
59, $50600
70, $26400
42, $114500
76, $23600
56, $32000
80, $53900
50, $74500
50, $10300
35, $21000
50, $11800
73, $16300
56, $117800
47, $16400
39, $12400
79, $11800
45, $18500
79, $16800
38, $8400
39, $5600
30, $35300
52, $135400
84, $48100
51, $32900
47, $8800
40, $97900
55, $8600
53, $889400
25, $55000
36, $59800
68, $35400
80, $15500
44, $66700
68, $89300
50, $68200
81, $27700
24, $57200
71, $68000
26, $51600
67, $42100
67, $29100
60, $71800
65, $22200
70, $50300
56, $22100
68, $22300
40, $608300
54, $118400
29, $57100
69, $23100
28, $33600
35, $12400
60, $31900
51, $64800
49, $47500
89, $8100
44, $5500
65, $4600
60, $13100
71, $16900
34, -$3900
81, $58400
35, $5700
41, $28500
30, $57800
61, $69200
26, $32100
54, $596900
52, $34600
36, $21300
61, $95900
65, $20300
40, $92800
82, $20900
25, $66600
34, $44200
54, $19700
49, $121700
24, $59100
42, $11900
35, $30800
33, $13100
76, -$800
47, $34500
67, $38300
70, $47400
68, $32400
42, $3600
62, $38000
52, $23300
42, $63900
61, $20600
63, $8900
67, $45800
22, $43200
28, $32400
72, $29100
54, $58100
55, -$4800
30, $28800
24, $58500
45, $48300
43, $37600
69, $25200
71, $11700
72, $30700
27, $33100
81, $33900
62, $405500
61, $88900
26, $0
42, $838900
75, $14000
45, $68200
36, $149200
39, $313900
46, $29300
59, $98400
60, -$500
55, $120800
42, $173300
64, $153900
37, $409500
63, $28600
27, $69000
63, $21900
66, $93900
59, $119300
77, $62100
46, $44100
60, $106300
60, $89000
42, $138600
32, $11100
56, $408000
44, $83000
67, $47100
40, $50300
28, $11500
53, $12100
48, $17900
73, $37700
34, $37300
46, $97200
47, $146500
35, $89900
41, $84200
36, $69200
72, $19600
47, $36400
83, $74800
67, $95000
77, $32900
23, $56700
51, $164800
60, $600100
41, $59300
34, $82900
40, $421100
24, $17000
59, $60400
31, $73400
87, $46900
21, $38700
59, $49500
39, $86500
29, $40000
62, $57100
52, $75600
27, $7300
52, $50200
87, $31400
40, $20400
27, -$3600
42, $14800
69, $11300
32, $119000
61, $58500
81, $139100
41, $7000
30, $122800
39, $90400
56, $51500
35, $127600
37, $110900
35, $84400
37, $299300
57, $17400
47, $520300
50, $33600
29, -$1200
78, -$4400
65, $312200
54, $34200
22, -$2300
63, $26400
60, $509500
82, $11500
21, $22700
34, $41600
43, $448300
42, $63400
55, $14900
50, $109200
55, $9100
67, $10400
26, $704900
53, $38400
63, $27900
38, $772500
61, $128000
49, $544300
73, $25200
49, $48200
67, $53600
65, $70400
38, $84000
47, $108900
52, $956500
33, $68400
35, $99800
67, $87900
25, $7700
74, $66600
65, $70900
79, $116800
58, $47600
55, $991800
74, $304500
35, $10100
46, $91600
35, $46200
61, $60500
67, $34100
31, $49200
49, $54900
50, $18500
19, $7900
47, $86600
26, $25500
79, $20400
58, $23700
80, $41300
25, -$3400
64, $598100
83, $21800
38, $81100
45, $139000
38, $997400
41, $35600
44, $119400
45, $14100
46, $142500
42, $23300
37, $24800
24, -$400
51, -$3000
41, $624800
35, $754100
50, $65100
67, $391800
70, $51200
60, $46800
37, $43200
69, $23100
67, $18100
35, $44000
67, $74000
63, $857400
72, $224300
41, $131700
25, $52700
85, $25900
31, $5300
89, $11700
44, $42000
35, $146300
41, $55500
23, $43500
56, $116300
42, $106200
34, $100300
44, $979300
47, $40300
46, $89600
30, $35800
63, $34600
21, $18300
81, $54600
65, $124400
70, $24700
33, $70800
44, $255800
31, $44600
89, $23400
56, $75100
33, $56200
87, $31800
20, $17200
56, $73400
47, $13900
66, $7900
45, $99100
69, $25400
57, $97000
63, $47400
38, $761200
58, $977800
82, $35800
66, $40600
39, $26000
48, $113900
34, $13900
62, $11400
40, $75200
31, $84100
33, $92900
35, $73700
24, -$200
44, $121200
34, $55300
72, $146200
89, $535200
82, $20800
73, $74900
29, $44900
55, $45000
52, $103300
79, $76100
63, $45400
45, $115700
49, $63500
67, $98500
31, $92600
59, $56000
28, $139900
66, $14200
51, $44100
42, $99100
43, $85000
46, $142300
40, $113800
48, $118400
41, $27300
43, $11200
51, $37900
26, $68700
68, $112600
35, $84900
27, -$4600
37, $6500
34, $21200
58, $73600
79, $31500
51, $173600
49, $813600
37, $43200
71, $36000
60, $108800
29, $122600
43, $42400
87, $684500
67, $48000
32, $13400
55, $30500
33, $18900
56, $95500
41, $85800
76, $52600
44, $24900
58, $740100
52, $294800
58, $147700
35, $30300
72, $54200
48, -$3000
39, $39900
45, $122100
69, $139600
33, $94900
58, $46800
60, $55100
24, $17600
49, $10600
51, $93700
22, $119200
25, $28200
31, $125300
38, $8900
84, $28900
82, $40200
46, $82000
49, $54900
64, $68300
64, $92700
47, $135200
52, $448300
75, $8700
21, $27900
68, $47900
23, $10000
65, $12000
61, $65600
66, $12300
81, $8000
49, $71400
24, $32900
44, $84700
48, $727300
50, $60300
34, $28600
49, $91900
51, $61600
87, $85300
34, $8900
38, $36200
47, $114700
76, $34500
66, $913400
37, $17600
24, $854100
26, -$4000
41, $37000
66, $31700
30, $29400
69, $641200
71, $48000
44, $95300
35, $19400
66, $56600
39, $953300
23, $28600
23, $21800
63, $9400
33, $16000
56, $87600
26, $148400
29, $77800
39, $117600
85, $45800
48, $85200
29, $30200
32, $96700
36, $90800
85, $10900
44, $86500
47, $17100
35, $46900
51, $473400
54, $17100
35, $2200
49, $111600
60, $25400
63, $34400
67, $17000
45, $66600
35, $46400
37, $21900
85, $67300
54, $126000
89, $38200
51, $900300
53, $426800
23, $5700
40, $9100
56, $42200
60, $42800
72, $29000
43, $51900
69, $13600
49, $33400
30, $106800
33, $67600
76, $26100
26, $9100
38, $20700
87, $12900
56, $52600
54, $54400
80, $11600
28, $14200
83, $15000
30, $104800
39, $201700
37, $22300
58, $184900
61, $200
24, $12300
57, $505800
47, $84200
72, $13400
80, $8100
30, $123600
74, $14400
36, $832600
25, $60400
20, $9600
83, $11900
23, $54100
57, $13400
76, $73900
65, $53900
41, $65800
83, $65600
33, $41500
32, $97800
53, $32300
49, $301500
54, $2600
80, $57500
27, $22300
28, $26800
55, $986200
89, $45500
41, $88000
52, $41400
29, $33800
57, $77900
33, $55600
60, $37300
49, $80800
34, $57100
65, $71900
74, $74300
29, $34400
22, $13000
34, $46100
60, $31500
70, $43000
85, $992100
60, $334000
24, $66500
61, $37000
74, $37300
22, -$4500
38, $34000
73, $96200
57, $46000
26, $18800
39, $61900
42, $13600
47, $133500
32, $18800
29, $40200
18, -$4300
30, $54400
48, $62100
67, $11700
68, $24000
37, $68700
40, $149000
38, $95300
64, $73400
48, $100400
37, $599300
40, $76000
40, $90500
52, $65900
54, $28600
28, $72700
74, $371600
58, $136300
37, $54900
56, $23500
61, $8400
21, $19100
60, $98600
44, $3900
52, $100100
45, $20200
49, $37200
28, $45400
36, $5300
38, $55100
37, $67700
21, $58500
23, $24400
66, $94100
53, $23500
71, $134000
61, $35200
56, $66400
56, $148200
35, $43900
52, $85300
19, $116300
48, $143200
59, $47000
48, $305700
34, $91500
31, $49800
24, $49600
73, $56800
59, $56700
18, $14300
28, $71600
81, $73200
34, $32900
35, $7500
73, $35600
25, $17100
49, $47600
50, $98600
52, $8500
57, $4400
67, $58500
48, $76900
28, $45200
81, $18700
56, $946100
45, $37000
67, $39400
38, $971300
58, $35000
29, $52300
46, $58700
29, $56000
48, $36500
70, $69000
56, $20100
25, $10400
81, $51400
37, $33500
58, $52300
31, $46800
57, $37900
35, $22000
33, $197900
60, $23400
33, $52400
54, $95000
27, $14200
25, $49200
27, $64700
57, $33200
84, $10800
61, $107800
55, $88500
56, $133600
23, $16600
66, $875300
49, $91300
47, $200
48, $61300
39, $68300
43, $83100
44, $28500
47, $22900
31, $50800
42, $124300
53, $77900
54, $56700
54, $8000
57, $60100
63, $31700
38, $23500
57, $73500
26, $35300
27, $688800
56, $52800
62, $3900
26, $19400
70, $63200
46, $63300
33, $128200
45, -$3300
35, $70200
31, $24600
30, $99900
56, $35000
53, $135300
38, $40900
33, $26700
76, $82300
80, $64700
42, $34300
50, $38100
44, $54000
68, $590300
36, $478200
29, $34700
54, $296100
46, $56700
30, $5000
36, $52100
32, $19400
41, $72500
64, $59700
64, $79000
38, $108100
44, $752400
41, $146000
62, $28800
72, $10500
49, $73300
47, $104200
37, $92300
49, $10700
42, $61500
20, $4000
40, $62400
48, $40500
26, $111900
60, $53100
38, $133400
25, $61600
41, $698700
82, $12400
43, $657300
54, $906800
30, $10700
27, $37100
56, $41200
44, $57200
57, $19400
34, $59900
60, $45600
35, $75100
47, $83800
69, $47800
52, $23700
30, $46700
66, $10500
79, $16800
46, $57700
38, $383600
45, $79800
55, $74200
31, $15500
22, $11400
67, $934500
44, $88800
55, $61000
33, $53500
22, $46900
22, $38300
25, $3100
34, $22300
45, $30500
67, $18400
53, $125100
23, $13800
83, $9500
84, $390800
36, $27700
21, $9800
54, $73300
34, $41900
40, $95400
85, $18400
52, $101900
47, $33100
32, $123100
62, $63200
83, $23400
34, $897100
23, $39200
59, $12900
22, $56200
28, $61700
55, $49300
56, $63200
61, $90200
50, $97800
69, $987600
55, $727200
62, $82000
67, $42400
50, $201600
80, $28600
54, $82200
24, $2900
26, $68600
51, $105200
39, $42700
24, $25200
20, $14900
47, $15000
82, $32000
81, $8000
55, $43600
28, $47900
62, $253800
79, $66200
53, $22300
70, $11000
32, $37400
31, $11900
67, $27400
40, $28400
39, $821800
24, $24500
48, $80700
48, $505700
37, $502000
80, $138900
42, $8600
34, $12400
48, $34000
34, $81400
64, $319700
37, $14000
55, $78900
74, $14800
62, $11700
59, $12400
40, $13700
59, $700
41, $13200
49, $793100
57, $34900
85, $8100
50, $8300
62, $10500
16, $30800
43, $23600
37, $105300
33, $23500
31, $8800
37, $6600
70, $28300
82, $35700
52, $71200
54, $10600
71, $23100
78, $17200
53, $33700
69, $53700
64, $22000
51, $15000
63, $16100
60, $31900
49, $6900
21, $20600
55, $99600
28, $84700
31, $56200
66, $48600
45, $889600
33, $91000
64, $127100
40, $73300
42, $60700
32, $64200
66, $7700
54, $47100
32, $811700
57, $86700
57, $33200
33, $67700
36, -$4500
34, $9600
71, $24900
26, $23300
22, $37200
28, $62900
58, $143400
42, $37200
51, $16000
55, $523000
41, $44000
56, $57600
30, $92700
57, $51800
80, $10000
59, $38500
53, $24300
39, $969600
73, $56500
51, $924300
48, $33400
73, $20400
63, $97600
40, $105000
26, $21600
38, $110700
25, $37100
30, $56000
26, $33400
33, $13800
35, $78800
40, $343000
45, $83100
37, $8600
40, $113100
50, $167100
51, $116600
54, $79200
25, $22800
36, $440500
54, $103700
44, $14200
35, $530800
64, $132000
51, $24100
42, $24800
45, $9700
56, $20700
17, $55500
33, $36400
22, $22900
30, $46800
48, $45500
40, $62700
29, $42000
44, $39100
54, $1800
26, $59400
53, $145500
67, $72800
23, $11500
58, $74900
61, $9800
56, $58600
34, $17500
73, $35900
63, $43500
29, $92900
35, $230500
63, -$900
64, $23600
57, $30500
63, $43200
35, $459900
57, $358000
36, $9100
73, -$4000
36, $373700
58, $375400
38, $89400
62, $18200
23, -$100
23, $35200
34, -$2400
76, $70300
44, $22700
30, $38700
32, $102200
68, $88800
54, $22600
62, $88400
30, $24100
27, $14000
51, $68900
44, $36900
37, $6700
43, $68900
26, $8000
67, $110300
27, $45800
45, $70800
81, -$4100
46, $137300
58, $81300
68, $78200
91, $26300
82, $72800
51, $8000
33, $61800
52, $28400
36, $7600
50, $39400
68, $50100
46, $35100
64, $19600
79, $23300
58, $48200
52, $22700
23, $10300
44, $32200
67, $92100
51, $53800
37, $3600
26, $37100
35, $106400
63, $289700
45, $145600
23, $132000
26, $66000
40, $101900
59, $104300
43, $145300
25, $11500
50, $33600
47, $38500
59, $25000
52, $12900
58, $4400
47, $20400
41, $59600
89, $534300
58, $22000
43, $30800
24, $65000
76, $6800
38, $18500
85, $37700
60, $20100
24, $65500
32, $599000
56, $17800
45, $80400
64, $41400
38, -$4700
29, $72200
52, $48600
44, $27200
67, $37000
59, $413300
65, $101200
48, $34900
72, $37600
60, $19200
37, $449600
50, $26000
53, $25200
35, $74200
40, $32700
36, $866500
33, $8500
51, $121700
60, $43000
43, $336600
37, $27900
40, $237100
49, $93800
23, $39100
38, $491100
51, $68100
58, $39100
34, $19600
71, $127400
38, $323100
54, $125400
46, $957300
93, $86500
59, $44200
49, $45200
54, $85900
32, $36500
41, $27400
27, $18700
27, $88200
64, $16500
62, $70500
40, $145200
56, $578200
62, $46400
50, $64900
32, $56800
41, $79600
25, -$2100
67, $52800
45, $15200
37, $17500
35, $438100
72, $33500
40, $128000
46, $225400
33, $13100
43, $442200
43, $3600
43, $109000
32, $550100
58, $146200
67, $77100
35, $18600
39, $69000
55, $76200
42, $22000
41, $19300
44, $71700
56, $57100
45, $37000
38, $234500
52, $77400
25, -$2000
22, $52500
20, $13200
64, $17700
69, $492400
91, $11500
70, $106800
52, $12300
44, $41400
85, $43300
35, $72000
68, $96800
56, -$300
58, $40000
57, $9800
59, $26300
71, $50900
43, $40600
34, $21100
32, -$1200
56, $10100
57, $13800
39, $28100
45, $700
41, $22300
81, $18700
80, $59600
30, $88100
48, $89100
42, $281700
38, $386500
54, $13400
42, $48300
66, $101500
59, $12800
24, $24200
83, $90000
37, $67000
40, $975100
38, $97000
81, $33400
32, $54200
56, $69200
44, $8500
30, $140900
41, $42000
36, $147300
30, $43900
28, -$4100
59, $31800
41, $93500
45, $39100
51, $7000
33, $52000
33, $257200
40, $33100
57, $147300
83, $22000
57, $63900
73, $19700
72, $82200
64, $107600
44, $411000
80, $89600
58, $14600
26, $16500
30, $121500
31, $9800
25, $3200
58, $90400
51, $83800
41, $98500
37, $974700
39, $57400
36, $103400
42, $64100
29, $64500
43, $36600
52, $170800
55, $33600
29, $148200
36, $11400
47, $62800
45, $65900
56, $5700
42, $697900
25, $36600
23, $11400
31, $124900
23, $5600
53, $140200
54, $10900
57, $56200
38, $52800
41, $578100
43, $52000
57, $83300
29, $40000
39, $133200
47, $33100
46, $64600
67, $83900
42, $920100
46, $31100
58, $27700
32, $38100
40, $49700
44, $70000
35, $30000
38, $39800
46, $55900
42, $433400
21, $28500
39, $391900
91, $98000
22, $384300
44, $131000
80, $11000
32, $252800
29, $88400
36, $52800
46, $24300
64, $130700
54, $22800
62, $865900
57, $613300
59, $68500
41, $120500
31, $142400
82, $40600
43, $12000
64, $45200
59, $112300
59, $47200
45, $42300
42, $26500
80, $17600
36, $222600
28, $90500
61, $63000
31, $68800
56, $8900
38, -$1600
58, $26800
77, $66800
54, $62500
59, $95400
60, $45600
47, $30500
89, $55800
61, $48600
47, $14200
43, $25600
38, $58500
36, $24400
40, $628000
89, $19000
32, $56300
54, $247500
50, $275300
74, $892200
56, $46300
40, $74800
21, $42500
38, $18100
31, $24300
56, $42100
55, $412200
67, $78000
46, $12800
23, $99300
29, $119800
81, $9600
40, $419700
20, $30800
38, $12200
54, $51400
72, $11900
34, $18200
23, $13400
36, $100400
26, $22100
51, $665400
43, $450400
52, $70000
46, $54200
43, $906700
35, $54200
47, $914000
30, $85000
23, $46500
83, $750000
54, $147600
51, $758600
31, $32500
49, $775300
54, $10800
67, $12900
53, $76000
40, $60600
28, $75400
31, $13000
47, $100
49, $50700
37, $12800
71, $35900
22, $25500
50, $13000
49, $11700
81, $48600
64, $200800
60, $747900
37, $66900
31, $66700
25, $24700
31, $60900
28, $34800
38, $5500
53, $34600
59, $7000
31, $32200
43, $28900
70, -$5000
58, $39900
25, $14100
29, $351300
62, $36300
63, $70200
40, $49000
27, $38500
40, $57400
57, $23500
44, $292100
85, $15000
26, $4900
41, $34900
59, $51300
60, $91700
17, $20100
89, $14300
62, $11600
61, $594000
30, $39700
31, $57600
26, $29500
30, -$1300
58, $44000
40, $22600
52, $6200
44, $66200
51, $512900
55, $89200
33, $54300
58, $7300
36, $34500
46, $40800
37, $31400
44, -$4500
34, $119600
51, $71400
31, $50900
53, $100100
24, $69900
32, $80100
61, $43700
65, $986100
30, $55700
40, $93100
80, $101000
67, $9600
75, $95000
51, $208300
53, $45000
46, $83200
55, $49400
75, $34500
35, $110900
60, $85600
52, $45100
27, $15000
53, $14900
64, $80200
76, $64300
22, $66700
93, $34900
34, $77100
15, $30700
32, $22800
33, $8800
63, $88900
77, $26500
51, $21600
38, $402400
34, $122900
29, $32900
33, $99500
74, $5000
27, $82000
56, $5600
59, $119000
29, $58500
83, $22300
32, $7500
54, $32200
51, $57600
38, $11400
53, $112300
48, $610100
21, $23700
32, $68900
63, $667300
49, $93900
23, $53500
58, $10900
35, $97600
26, $79400
32, $145400
42, $28500
40, $469900
43, $873500
49, $358000
55, $22800
33, $15900
49, $29600
42, $26800
61, $62400
49, $93700
29, $418500
67, $70800
60, $104500
47, $8900
36, $21000
24, $49800
60, $4500
43, $90200
79, $24300
89, $12300
53, $18900
34, $97900
70, $63400
58, $21700
71, $29200
35, $32300
58, $14400
42, $963400
66, $22300
50, $138800
48, $81300
84, $23500
56, $74000
41, $45800
56, $30200
30, $19000
39, $62000
31, $96000
54, $50800
70, $64200
33, $511400
34, $70900
27, $29000
38, $13000
35, $131700
40, $69000
60, $118900
19, $11400
38, $11500
87, $35200
32, $864100
30, $126100
66, $19500
27, $11100
60, $908500
43, $14500
46, $68000
29, $45100
62, $2300
26, $39000
73, $10900
65, $78300
30, $57200
57, $35000
60, $35700
65, $32500
50, $829400
57, $913500
42, $97300
81, $10700
51, $105100
46, $106400
87, $32100
55, $402500
43, $14800
57, $53300
49, $17200
47, $657400
25, $14400
33, $53300
46, $11000
40, $50900
55, $39600
64, $84300
87, $50700
56, $83400
29, $68300
65, $772400
27, $73500
34, $16600
37, $92000
53, $38900
44, $15600
46, $34100
42, $19900
54, $6300
48, $113300
27, -$900
58, $19100
41, $11600
47, $54800
45, $658400
75, $21700
75, $54400
87, $55700
49, $58700
27, $86600
56, $73200
51, $15700
50, $698200
67, $80800
67, $14000
51, $471200
62, $125000
29, $85200
71, $26200
77, $37900
60, $118100
48, $96000
63, $62500
49, $27600
87, $33800
28, $88500
30, $45200
55, $29200
50, $681800
52, $28100
85, $24300
57, $86500
51, $21800
50, $38200
25, $334700
60, $637700
61, $27400
81, $125000
62, $766100
32, $70200
54, $63800
40, $58500
72, $59700
51, $229600
39, $65900
78, $50400
54, $51200
57, $49700
70, $11900
30, $11500
41, $48000
36, $48100
63, $15600
45, $141200
33, $21300
51, $31200
38, $73100
31, $371300
41, $351700
63, $19000
80, $10200
26, $96300
18, -$800
61, $83000
75, $9100
17, $31900
20, $12800
55, $36700
63, $83200
63, $75900
48, $38900
78, $139800
45, $62100
53, $829800
65, $30200
54, $69800
49, $53500
62, $106700
43, $447800
34, $4400
51, $18900
32, $36800
24, $5600
53, $849500
51, $97100
37, $16100
82, $95200
66, $11100
62, $408400
55, $15600
55, $1300
29, $86600
24, $20200
57, $68600
63, $84000
73, $20100
38, $13700
28, $22100
42, $56100
29, $10400
42, $19200
49, $39300
59, $527500
70, $146500
73, $12000
24, $24600
52, $125400
49, $12600
61, $95700
34, $17400
31, -$3800
46, $38400
21, $11500
56, $59400
62, $970800
73, $19900
36, $110700
48, $842700
28, $39000
39, $39500
30, $104100
20, $68700
48, $93800
42, $18800
79, $22300
36, $149500
54, $671000
30, $102000
51, $105000
51, $69900
87, $992500
25, -$1900
26, $53000
49, $35900
52, $176800
31, $17000
31, $35100
51, $10100
31, $338500
60, $56700
43, $37400
72, $25500
77, $17100
39, $43600
46, $74600
39, $70500
25, $6900
50, $31300
51, $943700
41, $14500
60, -$3100
56, $83100
71, $15600
60, $107500
27, $119500
70, $132100
40, $12600
56, $93100
36, $17800
36, $57300
62, $86400
42, $23600
56, $40700
50, $427700
51, $729400
57, $778400
28, $36000
33, $6000
44, $72800
68, $37000
57, $20700
61, $55700
31, $628300
28, $773900
78, $83500
34, $25700
45, $11800
58, $756300
33, $98500
69, $97600
38, $68100
80, $14500
44, $56600
80, $31900
23, $41500
36, $48800
46, $34700
60, $11100
27, $74300
40, $665800
54, $727400
38, $42500
